,article_title,is_ecology
1727,"Retraites: le député du Rhône, Hubert Julien-Laferrière, veut faire ""contribuer les plus riches""",0
2388,«Saga Africa». La critique de Bernard Quiriny,0
1260,«Noir et Vert» : les beaux fruits de l’anarcho-écologie,1
484,«Vous êtes élu par qui ?» : Macron recadre un militant écologiste au Salon de l'Agriculture,1
1373,Un père blesse grièvement son fils sur le bassin d'Arcachon,0
1152,"Mondial des clubs : Le Real Madrid sans Benzema et Courtois, absents du groupe",0
1757,Retraites: la difficile équation financière de la réforme,0
826,Vincent Zéroual s’installe en tant que photographe professionnel à Landivisiau,0
330,"En 2022, il y a eu plus de 600 victimes de violences conjugales dans le Finistère",0
229,"Yaël Braun-Pivet: ""L'Assemblée nationale se trouvera aux côtés de chaque parlementaire qui se fera intimider""",0
1128,Geoffroy Roux de Bézieux: «Les salariés seront mieux associés aux profits»,0
184,"Emmené par un grand Openda, Lens surclasse Angers",0
1350,"Guerre en Ukraine, en direct : les alliés de Kiev ne sont pas parvenus à s’entendre sur la livraison de chars lourds",0
1440,Ligue 1 : l'entraîneur de Lens Franck Haise partagé entre «satisfaction» et «déception»,0
971,"Paresse vs effort, le nouveau clivage",0
924,Nos dix meilleures séries de cinéastes,0
603,Ile-de-France: un appel à projets lancé par la région pour réduire les polluants dans les stations de métro et de RER,1
1605,Ce que l'on sait sur le passage à tabac mortel dans un appartement de Lyon diffusé sur TikTok,0
897,Football - Lionel Messi sacré joueur de l'année par la Fifa,0
939,Mallemort: des repas intergénérationnels pour créer du lien,0
722,"À Melrand, un défilé de carnaval haut en couleur avec l’école Notre-Dame du Guelhouit",0
366,Enseignants tués dans les Hautes-Pyrénées en 2022 : le suspect probablement retrouvé mort en Espagne,0
840,Story 1 : La vigilance orange neige-verglas étendue à 33 départements - 13/12,0
200,Travaux de la semaine : on surveille les jardinières,0
1545,Stations essence au Sourn : les meilleurs prix près de chez moi aujourd'hui,0
1335,Slovaquie: le parlement vote la motion de censure contre le gouvernement d'Eduard Heger,0
212,"«En soutenant la réforme des retraites, LR laisse le monopole de l'opposition à la Nupes au RN»",0
1013,Saisir sa chance une deuxième fois grâce au jeu vidéo,0
794,Stade Rennais. Rennes dispose d’un Paris apathique avec un grand Mandanda,0
2434,"France-Maroc : «C'est incroyable», savoure Théo Hernandez, l'un des buteurs bleus",0
153,"À Davos, Zelensky réclame plus de «vitesse» dans les décisions",0
1629,Equipe de France : Pourquoi le capitanat de Kylian Mbappé peut chambouler le foot français,0
443,"Le Cac 40 en vue de son record, tiré par la quasi-totalité de ses composantes",0
1802,Teleperformance prévoit une nouvelle progression de sa marge en 2023,0
1665,"La Belgique met en vente 2,7% du capital de BNP Paribas",0
1463,Coupe du monde: 13 policiers blessés à Lille en marge du rassemblement des supporters marocains,0
545,Quoi de neuf dans l'actualité Lifestyle ? #14,0
1667,"À Plouénan, quatre départs à la retraite à l’entreprise La Source Bretagne",0
1108,Mort de Benoît XVI : l'ancien pape est décédé à l'âge de 95 ans,0
267,"Pour la justice, l'État n'a aucune obligation de rétablir le rayon vert de la cathédrale de Strasbourg",0
2154,"Nord : Trente ans de réclusion criminelle pour le bourreau de Sandra, ses avocats font appel",0
1990,"« Noire », sur France 4 : Tania de Montaigne remet en scène l’héroïne oubliée Claudette Colvin",0
1517,Grève des éboueurs à Paris: la mairie du 16e pointe du doigt la gestion d'Anne Hidalgo,0
1047,"Aurélien Pradié: ""Je n'ai jamais dit que j'étais hostile au report de l'âge légal de départ à la retraite""",0
1240,Le cabaret à hauteur d'enfant - 29/12,0
2261,Comment Pierre Palmade est pris en charge au service d'addictologie de l'hôpital Paul-Brousse?,0
701,"Pont aérien médical à Nevers: ""Il va falloir s'organiser pour qu'il y ait un deuxième vol le lendemain"", déclare Dr Serge Douvier, gynécologue obstétricien:",0
1227,"La consommation des ménages a rebondi de 1,5 % en janvier",0
532,Iran : La police des mœurs abolie ? Méfiance,0
1205,Assistants d'eurodéputés MoDem : François Bayrou dénonce une «bataille politique»,0
1641,Dacia surfe sur l'inflation et veut séduire les cadres allemands,0
55,Football. Trophée Chaton : le tirage au sort des quarts de finale,0
1000,"Var: face aux fermetures d'urgences, les pompiers s'adaptent",0
2178,"À Gourlizon, les parents d’élèves de Léon-Goraguer ont vendu 140 plateaux de fromage à raclette",0
965,« Il est impossible que les règles du commerce mondial restent indifférentes à la crise climatique »,1
2000,AMATEUR FOOTBALL CLUB : Objectif Gambardella pour le MGCB,0
1922,Météo : des températures d’été ce mercredi en Bretagne,0
2064,Var: une habitante d'Ollioules découvre la mort de son père dans un Ehpad un mois plus tard,0
1590,« Les entreprises qui valorisent la capacité d’improvisation ont un avantage compétitif dans les périodes de turbulences »,0
2249,"Nicolas Doze : Pouvoir d'achat, que va-t-il se passer en 2023 ? - 02/01",0
1219,GL Events construit brique par brique son offre de structures évènementielles temporaires,0
1607,Pas-de-Calais: les communes rurales face à l'inflation,0
2134,Val-d’Oise : Ils se jettent du 3e étage d’un immeuble pour échapper à une rixe,0
1958,Saint-Antoine: louer ses jouets à prix cassés,0
2121,"À Landerneau, la radicalisation au cœur d’un texte choc",0
1696,Stations essence à Plescop : les meilleurs prix près de chez moi aujourd'hui,0
995,L'avis de l'expert : des réductions d'effectifs très ciblées au sein des techs américaines,0
1431,Stations essence à Hennebont : les meilleurs prix près de chez moi aujourd'hui,0
36,Etats-Unis : Biden et Lula se jurent de défendre une démocratie « mise à l’épreuve » dans leurs pays,0
982,"À Pleumeur-Bodou, la batterie-fanfare veut attirer de jeunes musiciens",0
674,Météo Paris-Île-de-France: ciel couvert et risque de pluie,0
969,Ukraine : 6 millions de foyers sans courant - 26/11,0
1686,Affaire du chlordécone : comment les juges d'instruction justifient le non-lieu prononcé,0
518,Iran: un mort et plus de 30 blessés dans un accident de bus à l'aéroport de Téhéran,0
236,Tennis - Où est repassée Peng Shuai ?,0
1259,Réforme des retraites: des pénuries de carburants à Marseille,0
2372,Stations essence à Saint-Servant : les meilleurs prix près de chez moi aujourd'hui,0
52,Emploi : les bilans de compétences en plein essor,0
1715,"En Argentine, la vice-présidente Cristina Kirchner condamnée à six ans de prison et à l’inéligibilité",0
917,Réforme des retraites : le départ à 64 ans est “non négociable” pour Élisabeth Borne,0
19,"Retraites: un rassemblement en cours près du Palais des expositions à Nice, le trafic du tramway ralenti",0
1599,Stations essence à Saint-Aignan : les meilleurs prix près de chez moi aujourd'hui,0
16,"À Groix, le Secours populaire vient en aide aux sinistrés de Syrie et de Turquie",0
1821,"Mondial 2023 : soupçonné d’un trafic de places, Sébastien Chabal dément toute irrégularité",0
688,«Climat: l’érosion du littoral menace l’immobilier». La chronique d'Anaïs Maréchal,1
1022,"Expulsions, régularisations, asile : ce que contient le projet de loi immigration présenté ce mardi 6 décembre",0
923,"-20%, -30%, -40%... Allez-vous faire de bonnes affaires durant les soldes d'hiver qui arrivent?",0
1453,"Energie: ""pas de mur de faillites"", martèle Bruno Le Maire",0
2016,Stations essence à Plussulien : les meilleurs prix près de chez moi aujourd'hui,0
2031,"Retraites: le flou persiste, suite du feuilleton en janvier",0
2462,"À Quimper, des élèves du conservatoire heureux de présenter leurs créations musicales",0
1950,Stations essence à Louannec : les meilleurs prix près de chez moi aujourd'hui,0
1327,"Grand Est : Franck Leroy, le successeur consensuel",0
2146,Covid/Chine : les mesures sanitaires sont-elles cohérentes ? - 01/01,0
1846,Nouvelle-Aquitaine : 15 nouvelles rames de TER achetées par la région,0
1342,«Le débat sur les retraites à l'Assemblée traduit le décalage de la classe politique avec la France populaire»,0
213,« Benoît XVI est un pape qui a été très caricaturé »,0
1865,"À Grand-Champ, la cinquième édition du festival Regards de voyageurs des Chercheurs d’images est lancée",0
2303,JO 2024 : le Sénat adopte largement le projet de loi olympique,0
1879,Trois idées de sortie dans le Pays de Loudéac pour le week-end,0
700,"Ligue 1 : Marseille, maître loin de ses terres",0
1708,"François Bayrou, déchargé de la planification écologique",0
630,Retraites : ce choc démographique que l'on refuse de voir,0
828,L'inquiétant refrain des hausses d'impôts,0
815,Guerre en Ukraine : les séparatistes prorusses revendiquent le contrôle d’un village près de Bakhmout,0
1856,"Taïwan: avant la présidentielle de 2024, le Kuomintang discute avec Pékin",0
791,Nord : Un couple d’octogénaires disparaît le jour du nouvel an,0
1479,"À Arzal, les agents techniques taillent certains arbres pour améliorer la circulation",0
1820,"Plan social à Toupargel: ""C'est du gâchis"" selon Jessica Talmard, employée au RH",0
1692,La Chine pourrait alléger son dispositif « zéro Covid »,0
1581,La culture générale en 2023 ? Le système immunitaire et l'histoire des sorcières !,0
1632,"Au Sénégal, la Cour suprême invalide le changement de nom de certaines rues de Ziguinchor",0
588,«Réforme des retraites: un projet à contretemps?» – la tribune d'Alexandre Malafaye,0
1575,Soixante-douze marcheurs de Saint-Pabu et de Kerlouan à Guisseny,0
2395,"À Quimper, les moutons envahissent le pôle santé de Kerlic",0
2482,"L'Europe en hausse avec la ""tech"" avant les décisions de la BCE",0
1355,"Emmanuel Macron: ""Je regrette qu'aucune des forces syndicales n'ait proposé un compromis""",0
1561,Déforestation: ultimes tractations pour verdir les importations de l'UE,1
1183,"REPORTAGE. Ménage dans le milieu de la nuit à Pékin : ""Il n’y aura plus de pole dance"" dans les bars du quartier de Sanlitun",0
24,Animaux : trois entreprises condamnées pour avoir proposé des sorties en mer avec les dauphins,0
1525,"Coupe du monde 2022 : avec un triplé de Ramos, le Portugal surclasse la Suisse et rejoint le Maroc en quarts de finale",0
362,"Ce que l'on sait de la mort d'une femme, retrouvée dans son appartement à Saint-Raphaël",0
1521,"Retraites: Olivier Dussopt appelle au ""dialogue républicain"" et au ""respect pour l'hémicycle""",0
953,EDITO. Violences conjugales : pourquoi Adrien Quatennens veut-il tant revenir siéger à l’Assemblée Nationale ?,0
707,"Accident de Pierre Palmade : une enquête ouverte pour «homicide involontaire», de la drogue retrouvée à son domicile",0
1057,"À Langonnet, le Gaec de Kermarch expérimente avec une première culture de poireaux",0
1096,Reprise des discussions et de l’activité dans les déchetteries,0
1660,"Allemagne: l'attaque au couteau dans un train régional n'avait pas de mobile ""terroriste""",0
1946,"À Plomodiern, tout va pour le mieux au club de badminton !",0
1030,Le club de tennis de table de Ploeren récolte 650 € pour l’association Smile,0
2113,GP d’Arabie saoudite EN DIRECT : Verstappen prêt à entamer une folle remontée ?… Suivez cette deuxième course de F1 avec nous dès 17h45…,0
1484,"Forum social local à Séné : « C’est comme dans une manif, on a chaud au cœur, ça nous motive »",0
1815,"Antoine Grignon (Knight Frank France) : Hausse des taux, télétravail... comment l'immobilier tertiaire évolue-t-il ? - 08/02",0
1817,"Emmanuel Macron: ""Je ne vis pas de regrets moi, je vis de volonté, de ténacité, d'engagement""",0
1554,Pénurie de soignants : un hôpital privé de Nancy ferme ses urgences,0
1882,Alpes-de-Haute-Provence: les curieux essaient d'apercevoir la comète ZTF,0
332,Bas-Rhin: un septuagénaire meurt dans l'incendie d'une maison à Haguenau,0
1140,"Football : dans un message énigmatique, Karim Benzema laisse entendre qu'il prend sa retraite internationale avec les Bleus",0
2345,"Gastronomie : à la découverte du farcement, spécialité de Haute-Savoie",0
314,"Meurtre de Mireille Knoll : Yacine Mihoub renonce à faire appel, il n’y aura pas de nouveau procès",0
1997,"A Grenoble, «cette manif, c’est juste le début» de la mobilisation contre la réforme des retraites",0
1926,Lyon: une chorale chante Noël dans le Vieux-Lyon,0
795,"Maroc - Portugal : Avec sa 196e sélection, Cristiano Ronaldo égale le record mondial",0
66,"Var: mobilisation des soignants épuisés de l'hôpital de Fréjus Saint-Raphaël, le plan blanc déclenché",0
15,Guerre en Ukraine : Kiev intercepte des drones et échange des prisonniers,0
133,Transport aérien : un Breton sur deux part de… Nantes,0
202,"Sous pression américaine, l'ONU expulse l'Iran d'une commission sur les femmes",0
2030,"Au Saint, une causerie sur le thème du bois à An ti glas",0
1049,"Guerre en Ukraine: ces soldats russes ""déserteurs"" qui combattent avec l'armée de Kiev",0
1751,Les universités veulent faire « bouger » leurs étudiants trop sédentaires,0
825,Les pomiculteurs vauclusiens réclament <br />vingt centimes à la grande distribution,0
1947,Une militante anti-OGM condamnée pour avoir refusé des prélèvements ADN,0
601,«Climat: l’érosion du littoral menace l’immobilier». La chronique d'Anaïs Maréchal,1
1806,Stations essence à Josselin : les meilleurs prix près de chez moi aujourd'hui,0
