,article_title,is_ecology
971,Top Sorties du vendredi 3 février 2023 - Richard Gotainer à l'espace de l'Huveaune,0
96,L’intelligence artificielle au service des armées,0
1800,"Soignants: Brigitte Macron assure que ""le président est dans le combat""",0
1918,Icare Group: solution pour les acteurs de la location immobilière saisonnière recrute,0
44,La 23e édition du Festival du film insulaire de Groix aura lieu à Port Lay,0
907,"À Perros-Guirec, ils mettent les fous de Bassan dans la boîte",0
1673,Ce nouveau PC portable signé Samsung va forcément faire un carton vu ses performances,0
41,Etats-Unis : pourquoi la récession se fait attendre,0
1209,"L'Heure H, les news horlogères de la semaine",0
1270,Stations essence à Matignon : les meilleurs prix près de chez moi aujourd'hui,0
934,Des averses sur une bonne partie du pays et des températures de saison ce samedi,0
642,Renaud Girard: «Inquiétant déséquilibre dans le Sud-Caucase»,0
1390,Réforme des retraites: des pénuries de carburants à Marseille,0
2077,"""Quasiment une stratégie du chaos"": les violences policières vivement dénoncées par des députés de gauche",0
1882,Le choix de Marie - La mairie de Toulouse déprogramme un atelier de lecture pour enfants animés par des drag-queens,0
367,Retraites : le rapport de force se durcit - 01/02,0
883,"PSG : «Restons forts et unis», réclame Mbappé",0
506,"A la veille du 8e de finale de Coupe de France, l'OL espère enfin confirmer à domicile",0
908,Chat contaminé par la grippe aviaire : quelles précautions prendre ?,0
615,"Familiale, pratique, abordable: quelle tablette tactile à moins de 300 euros choisir?",0
462,LGV Sud-Ouest: les opposants manifestent et interpellent la préfecture,0
1292,Famille royale : Le prince Harry ne voit « aucune volonté de réconciliation » chez Charles III et son frère William,0
1392,"À Langueux, les policiers interpellent quatre cambrioleurs grâce au système d’alarme de la maison",0
1071,"Microsoft Surface Pro 8 : prix fou sur ce pack, attention il n’y en aura pas pour tout le monde",0
56,Nantes : Un homme de 40 ans retrouvé mort en pleine rue,0
233,"Malgré la Russie, SocGen affiche des performances sous-jacentes records en 2022",0
2135,Top 14 : Kockott annonce qu'il quittera Castres à la fin de la saison,0
285,Stations essence à Plouha : les meilleurs prix près de chez moi aujourd'hui,0
1192,"À Sarzeau, le parc d’attractions Celt Aventures s’étend sur quatre hectares dès le mois d’avril",0
1672,"Stade Brestois. Camara en vue, Mounié encore en retrait, les notes des internautes après le nul à Troyes",0
935,Incinérateur d'Ivry: blocages en série,0
234,"Etude sur les mutations génétiques depuis 10 000 ans : ""Tout au long de l'histoire, on s'est adaptés"", indique une chercheure",0
1107,Tennis - Où est repassée Peng Shuai ?,0
57,Découverte des trésors de la rivière pour les élèves de l’école d’Arzano,0
473,Bac 2023 : Le sujet et le corrigé de l’épreuve de spécialité maths du lundi 20 mars,0
1450,Normandie : Une conductrice reçoit une balle d’un chasseur dans son appuie-tête,0
2121,"Grève du 31 janvier: journée noire dans les transports franciliens, ""je mets 3h30 au lieu d'1h30 pour rentrer""",0
559,Italie : éditeurs et libraires contre la suppression du chèque culture pour les jeunes,0
646,VRAI OU FAKE : un homme était-il vraiment en train de prier dans le RER ?,0
828,Trois idées de sortie dans le Pays de Loudéac pour le week-end,0
1974,"Comment bien ranger ses affaires de ski, après la saison ?",0
1388,Football. National : un penalty et une exclusion qui coûtent cher au Stade Briochin à Concarneau,0
1744,La réforme des retraites : un choix de société,0
2117,Stations essence à Chteaulin : les meilleurs prix près de chez moi aujourd'hui,0
1428,Trois classes du petit réseau des écoles publiques rurales en classe découverte,0
2182,"Bienvenue à Lützerath, village-symbole du naufrage de la transition énergétique allemande",1
298,Un « temps fort » pour les petits dimanche à l’espace Athéna d’Auray,0
321,Guide Michelin: le chef havrais Jean-Luc Tartarin perd sa deuxième étoile,0
1375,Retraites : la centrale nucléaire du Bugey bloquée depuis ce mardi,0
562,Mode : le grand retour de Phoebe Philo,0
1355,Les entreprises bientôt en panne de trésorerie ?,0
411,"""Story killers"" : soupçon de sabotage lors de la consultation de 2014 sur l'indépendance de la Catalogne",0
134,Hockey: les Dragons face aux Aigles de Nice,0
1053,Séisme en Turquie: Erdogan sous le feu des critiques à trois mois des élections,0
1562,Enseignement supérieur : Comment le rectorat peut vous aider à trouver un master,0
1216,"Un apéro avec Ludivine Sagnier : « Weinstein m’a invitée au Ritz, mais je n’avais d’yeux que pour le buffet »",0
769,Loger les saisonniers : comment des communes bretonnes anticipent déjà l’été,0
1062,Alpes-Maritimes: plusieurs kilos de cannabis et de cocaïne saisis par la police nationale,0
1788,Les 6 polars indispensables de mars,0
924,"""Vous venez de pondre une bombe atomique !"" : Patrick Hernandez revient sur la création de son tube ""Born to be alive""",0
1319,"Eric Dupond-Moretti contre les juges, saison 3",0
1524,Hérouville-Saint-Clair: le dépôt de bus à l'arrêt,0
352,"Énergie : les besoins en électricité pourraient dépasser les capacités «certains jours de grand froid», selon Véran",0
1830,Réforme des retraites à Saint-Brieuc : ces cagnottes syndicales pour les grévistes,0
744,"Océanopolis, ferme pédagogique, musée de l’électricité… Les activités en famille à ne pas manquer pendant les vacances",0
195,Trois chasseurs agressés à coups de bâton à Sarzeau,0
1680,"Ce smartphone Samsung est à prix réduit, le rapport qualité/prix est dingo",0
405,Mercato : Gaëtan Charbonnier quitte Auxerre pour Saint-Etienne,0
1305,Mémoires du prince Harry : Il défend à la télévision une œuvre « nécessaire »,0
592,Le relais polonais de la liberté,0
470,"Tchouameni six ans, Badiashile sept ans et demi... Pourquoi les contrats longs se développent dans le football",0
738,Washington et Moscou échangent des prisonniers : la basketteuse Brittney Griner contre le marchand d’armes russe Viktor Bout,0
1423,"À Brest, des lycéens s’investissent pour les réfugiés",0
1041,"À Groix, le Secours populaire vient en aide aux sinistrés de Syrie et de Turquie",0
2207,Déforestation: ultimes tractations pour verdir les importations de l'UE,1
42,Automobile : Ford va supprimer 3 200 postes en Allemagne,0
575,Stations essence à Guimiliau : les meilleurs prix près de chez moi aujourd'hui,0
1338,Var: les pharmacies sous tension à Sanary-sur-Mer,0
1638,Un père blesse grièvement son fils sur le bassin d'Arcachon,0
1323,Lait infantile : Un lot de la marque Gallia pour bébé prématuré rappelé,0
1213,"Nucléaire: la France, l’Allemagne, le Royaume-Uni et les Etats-Unis appellent l’Iran à respecter son accord avec l’AIEA",0
1347,Quinze nouveaux logements inaugurés rue de la Providence à Quimper,0
1665,Météo Lille: Prévisions du dimanche 25 décembre 2022,0
349,60 ans des Thermes marins de Saint-Malo : « La thalasso fait partie de notre culture »,0
271,Stations essence à Saint-Pierre-Quiberon : les meilleurs prix près de chez moi aujourd'hui,0
1200,La garde à vue du youtubeur Norman Thavaud prolongée,0
1298,Ukraine : 6 millions de foyers sans courant - 26/11,0
1649,"Les cinémas européens ont rebondi en 2022, Italie et Espagne à la peine",0
1436,"Guerre en Ukraine : Moscou accélère la production des armes «les plus puissantes», affirme Medvedev",0
1614,Bretagne Lin décuple la culture de lin textile dans le Pays de Landivisiau,0
684,Daesh : Une cellule de l’Etat islamique démantelée au Maroc et en Espagne,0
1728,Osmozis lance un programme de rachat d’actions de près de 4 millions d’euros,0
586,"À Plouay, les marcheurs de Familles rurales en week-end dans le Finistère nord",0
113,Retraites : ce choc démographique que l'on refuse de voir,0
1912,Seul un fin gourmet reconnaîtra ces traditions culinaires distinguées par l’Unesco,0
29,Réforme des retraites: les renseignements attendent jusqu'à 650.000 manifestants ce jeudi,0
929,"Trafic de stupéfiants, extorsion, violences en réunion en Cornouaille : les débats renvoyés en mars",0
1640,Stations essence à Boqueho : les meilleurs prix près de chez moi aujourd'hui,0
1346,"Iran : ""Il faut obliger le guide suprême à signer la fin de sa monarchie absolue""",0
493,Séisme en Turquie/Syrie: une association varoise se mobilise pour aider les sinistrés,0
1745,"Violences faites aux femmes : dans les Yvelines, une association prend en charge le traumatisme des enfants",0
885,Séisme meurtrier en Turquie : une aide à l’aune du sultan Erdogan,0
897,Trois trafiquants de stupéfiants interpellés à Lamballe et condamnés,0
316,Marseille : La société « sœur » de Terra Fecundis condamnée à 250.000 euros pour fraude,0
1153,Mobilisation du 11 février: les manifestations attendues en Normandie,0
720,Mondial : Les Argentins se ruent sur le nouveau maillot « trois étoiles » de l’Albiceleste,0
91,Geoffroy Roux de Bézieux: «Les salariés seront mieux associés aux profits»,0
1262,"À Brest, le bâtonnier s’invite pour la première fois à la maison d’arrêt de l’Hermitage",0
746,«Flying doctors» dans la Nièvre : un pansement sur une jambe de bois,0
1995,"Coupe du monde : Benzema, à l'entraînement à Madrid, aurait pu jouer les 8es de finale selon les médias espagnols",0
1857,"Projet de loi sur l'immigration, nouvelle vague de l'épidémie de Covid... Les informés du matin du mardi 6 décembre 2022",0
1905,Var: nouveau dispositif anti-cambriolage par la police nationale,0
1887,Stations essence à Grces : les meilleurs prix près de chez moi aujourd'hui,0
2011,"Retraites: chez LR, Bertrand et Pradié font un pas de côté",0
2012,Disparition d’Héléna Cluyou : des fouilles en cours à Rosnoën et l’Hôpital-Camfrout,0
1616,Foot : l'Equipe de France Espoirs touchée par une cascade de blessés,0
1321,"Football : dans un message énigmatique, Karim Benzema laisse entendre qu'il prend sa retraite internationale avec les Bleus",0
2206,Le monde adopte un accord historique pour tenter de sauver la nature,1
382,Le père de Novak Djokovic filmé en compagnie de supporteurs pro-russes à l’Open d’Australie,0
332,"Grand-Est : L’Alsace de nouveau hors de la grande région, qu’en diriez-vous ?",0
175,"La Belgique met en vente 2,7% du capital de BNP Paribas",0
904,EDITO. Une trêve politique pour mieux préparer une rentrée sous tension,0
2196,Constructeurs auto et fabricants de batteries multiplient les projets d’usines aux États-Unis,1
102,"Jean-Luc Reichmann rend hommage au «maître» Christian Quesada, éliminé des «12 coups de midi»",0
877,Prix des carburants : jusqu’où ira la hausse ?,0
633,"Guingamp, Lannion, Paimpol : la neige a causé des accidents",0
516,"À Molac, les taxes n’augmenteront pas en 2023",0
1275,"Le CO2, matière première d'avenir",0
776,"Hong Kong: le PIB s'est contracté de 3,5% en 2022",0
1869,"Pekka Haavisto : ""La Finlande n'a jamais cessé de construire des abris anti-bombes""",0
213,"À Bégard, chez Bulle d’émotions, on se fait masser par un fauteuil",0
1641,Cyclisme. Tour des Alpes-Maritimes et du Var : Vauquelin dans la cour des grands,0
612,Christian Louboutin va ouvrir son premier hôtel au Portugal,0
1330,« Un des plus grands théologiens de son temps » : le monde rend hommage à l’ancien pape Benoît XVI,0
1687,Saint-Quay : le débat d’orientation budgétaire au menu du conseil,0
590,Teleperformance prévoit une nouvelle progression de sa marge en 2023,0
192,«Le débat sur les retraites à l'Assemblée traduit le décalage de la classe politique avec la France populaire»,0
2145,Stations essence à Persquen : les meilleurs prix près de chez moi aujourd'hui,0
291,"L'inflation devrait atteindre un pic en juin, selon la Banque de France",0
2002,"Élisabeth Borne: ""Nous allons créer un fonds d'investissement dans la prévention de l'usure professionnelle doté d'un milliard d'euros""",0
1237,"Glissement de terrain en Malaisie: 31 morts, fin des recherches",0
1991,Finale de la Coupe du monde 2022 : le match France-Argentine vu par les réseaux sociaux,0
258,Réforme des retraites: le piège de la complexité,0
1083,"Grève à la SNCF : moins d'un train sur trois entre Paris et Lyon mercredi, et quelques perturbations locales sur le reste du réseau",0
178,Des lycéens dinannais dans la peau de parlementaires le temps d’un après-midi,0
1111,Retraites : les divergences au sein de LR persistent,0
1386,"Face au protectionnisme américain, Giorgia Meloni milite pour un fonds souverain européen",0
19,"À Landivisiau, la section locale de la Fédération Nationale des Accidentés de la vie a tenu son assemblée générale",0
1490,Quelle ambiance au karaoké des Fêtes plouraysiennes !,0
215,Nantes : La piscine tant attendue au sud-ouest de l’agglo sera construite à Bouaye,0
2009,"Cyclistes percutés à Plouagat : le suspect, placé en détention provisoire, sera jugé le 20 février 2023",0
754,Nord : Un commerce abritait une plantation « industrielle » de cannabis,0
327,Coupe d'Italie: l'AC Milan éliminé par un Torino réduit à 10,0
1403,"Alsace Business du mardi 13 décembre - La marque Alsace a 10 ans, un label régional",0
2118,Pharrell Williams x Louis Vuitton : coup de com’ réussi ?,0
1891,"Les saisies records de drogue, reflet de la dégradation des relations internationales",0
1324,Mallemort: des repas intergénérationnels pour créer du lien,0
757,Ligue 1 : Nice s’offre Marseille au Vélodrome,0
