cat_1,cat_2,cat_3,cat_4,day,month,target
0,Red,Polygon,Big,7,11,4.953437982
0,Green,,,2,11,3.352599965
0,Blue,Triangle,Small,5,8,-1.936686047
0,Blue,Circle,Small,5,6,0.4127609223
0,Blue,Polygon,Big,6,6,2.653050742
0,Red,Polygon,Small,1,1,0.8911906001
1,,Polygon,Average,5,1,4.0808526
0,Green,Trapezoid,Small,4,7,2.97175864
0,Red,Triangle,Small,6,3,0.724993333
0,Red,Polygon,Average,6,5,0.3204064118
0,Red,Trapezoid,Big,1,12,-1.46005764
1,Red,Trapezoid,Big,6,3,-1.998505079
0,Red,Circle,Small,3,11,4.349110211
0,Red,Trapezoid,Big,5,4,-3.250136902
0,Blue,Polygon,Small,7,3,5.68734942
0,Green,Triangle,Average,1,2,0.9995971152
0,Blue,Polygon,Average,1,8,6.445550612
1,Green,Trapezoid,Average,6,3,1.873653792
0,Red,Circle,Average,3,12,4.189567547
0,Blue,Star,Big,5,8,1.764257139
1,Blue,Triangle,Big,5,7,-3.623498622
0,Red,Trapezoid,Big,3,8,2.624805059
0,Red,Polygon,Big,3,7,10.32780895
0,Blue,Triangle,Big,3,8,-1.302835219
0,Red,Triangle,Small,3,1,-0.1657307345
0,Red,Polygon,Small,7,6,0.1104205909
0,Blue,Triangle,Big,1,6,-1.96469445
0,Green,Circle,Big,6,2,1.463892932
0,Green,Circle,Small,,8,-4.641091262
1,Blue,Polygon,Big,7,3,0.2400122819
,Red,Polygon,Big,5,4,1.840998751
0,Red,Polygon,Big,7,12,0.9345627685
0,Blue,Polygon,,2,7,-0.1382666626
0,Green,Star,Small,2,1,2.864277198
0,Blue,Circle,Average,5,5,-1.411848428
1,Green,Polygon,Average,5,7,-0.05883609098
0,Red,Triangle,Small,6,12,-2.239374125
0,Red,Trapezoid,Small,5,7,5.024911466
0,Green,Trapezoid,Small,6,8,3.427635457
1,Red,Triangle,Small,7,8,6.003664815
0,Red,Circle,Small,3,12,3.335609797
0,Red,Trapezoid,Average,2,7,4.032933621
0,Red,Circle,Big,1,8,4.19732996
0,Blue,Trapezoid,Big,3,2,-0.4027193475
0,Red,Polygon,Small,5,3,-4.325025792
0,Blue,Circle,Average,7,8,-4.864121646
0,Blue,Star,Average,5,5,4.227106065
0,Red,Polygon,Big,3,1,7.987444577
1,Red,Trapezoid,Big,1,6,-2.502294135
0,Green,,Average,6,8,-0.5914135936
0,Red,Triangle,Small,1,7,1.493521662
0,Red,Trapezoid,Average,5,11,-1.071645741
0,Blue,Square,Small,3,10,4.889721699
0,Red,Circle,Big,7,6,5.10245734
0,Green,Circle,Small,7,4,0.1153445011
0,Red,Triangle,Small,7,6,3.741796089
0,Red,Triangle,Small,2,12,-0.06583570336
0,Green,,Big,5,11,5.931163134
0,Blue,Triangle,Small,1,4,6.704870279
,Blue,Trapezoid,Small,2,1,-1.518122694
0,Blue,Circle,Small,1,5,0.06156549823
0,Blue,Polygon,Small,5,4,-0.4162419849
0,Blue,Circle,Big,6,11,2.348374669
0,Red,Triangle,Small,3,3,-3.519670359
1,Red,Triangle,Big,2,6,0.1142495969
0,,Triangle,Big,5,12,4.850786882
0,Blue,Polygon,Small,5,12,0.8999581574
0,Green,Polygon,,4,11,-2.557800384
0,Blue,,Big,5,5,0.8995606838
0,Green,Circle,Big,4,12,-1.934563396
0,Blue,Triangle,Big,7,6,-0.262223734
0,Red,,Average,1,7,-0.4189175545
0,Red,Circle,Average,2,12,-1.034055185
1,Blue,Triangle,Small,3,5,4.398888708
0,Blue,Polygon,Small,3,9,4.589756168
0,Red,Polygon,Big,5,2,0.2162298238
0,Red,Circle,Big,3,8,0.08796364623
0,Green,Polygon,Small,5,9,1.827636933
0,Red,Triangle,Small,6,4,-0.1725231633
0,Blue,Trapezoid,Small,6,12,3.611099255
0,Blue,Polygon,Small,5,12,3.936115437
0,Red,Polygon,Small,4,1,4.512700151
0,Red,Square,Small,6,12,1.080808119
0,Red,Circle,Small,5,1,-1.668318941
0,Red,Polygon,Average,1,2,3.241698772
0,Blue,Trapezoid,Big,5,4,0.1536583454
0,Blue,Triangle,Big,1,3,6.237682607
0,Blue,Square,Average,5,12,5.217189767
1,Green,Trapezoid,,5,10,3.129496273
0,Green,Triangle,Big,3,3,-0.1315035941
0,Red,Triangle,Average,5,8,-0.4252019164
0,Red,Triangle,Small,2,7,-1.965793061
0,Blue,Triangle,Big,5,11,1.611354008
0,Red,Circle,Big,6,5,0.8226556078
0,Red,Polygon,Small,2,2,-1.605071376
0,Red,Triangle,Small,5,8,6.301266268
0,Blue,Polygon,Average,6,1,0.3613427787
0,Red,Triangle,Small,,1,-6.171820321
1,Red,Polygon,Small,7,7,0.4177604352
0,Red,Star,Big,2,4,7.282143276
1,Red,Triangle,Big,2,,4.963924898
0,Red,Triangle,Average,5,5,5.570722532
0,Red,Polygon,,4,7,-2.114521816
0,Blue,Polygon,,1,8,-3.28181767
1,Red,Polygon,,3,7,5.054755195
0,Red,Square,Big,4,7,4.46345286
0,Red,Trapezoid,Average,1,6,0.8976356093
0,Red,Polygon,Average,6,7,1.898760378
0,Blue,Trapezoid,Average,1,12,1.692721061
0,Red,Polygon,Small,3,1,4.797175027
0,Green,Polygon,Small,6,7,3.868375429
0,Blue,Triangle,Small,7,11,4.702279037
0,Red,Polygon,Big,4,8,0.7171277087
0,Red,Triangle,Big,6,5,-1.051800524
0,,Triangle,Average,5,4,-2.922765599
0,Red,Circle,Big,5,8,6.855691662
0,Red,Circle,Big,7,5,5.704650577
0,Blue,Circle,,4,1,-2.004986045
0,Green,,Big,3,9,6.346742214
0,Blue,Circle,Big,2,8,4.520994218
0,Blue,Trapezoid,Small,6,1,6.437584844
0,Blue,Trapezoid,Big,3,6,2.033963797
0,Red,Trapezoid,Big,3,11,8.955959604
0,Red,Triangle,Big,1,3,5.391495304
0,Blue,Circle,Average,1,5,2.404906995
0,Red,Circle,Small,7,11,4.408687732
0,,Triangle,Average,3,7,-0.6007077138
0,Red,Polygon,Small,3,4,0.4287193408
1,Red,Polygon,Small,2,9,8.387644175
0,Red,Circle,Big,5,11,-2.194519885
1,Blue,Circle,Average,5,5,-0.9305553779
0,Red,Triangle,Average,3,2,-2.423309744
0,Red,Polygon,Big,2,,0.06359879519
0,Red,Triangle,Small,1,3,2.59696195
0,Red,Polygon,Small,2,11,-1.530484023
0,Red,Circle,Average,7,12,2.131356518
0,Red,Triangle,Average,3,6,0.337474654
0,Blue,Polygon,Big,3,11,2.053766326
,Red,,Big,6,6,2.123669622
0,Green,Triangle,Small,1,5,2.055211742
0,Red,Trapezoid,Small,3,,0.6903551759
,Blue,Polygon,Small,3,6,0.5867928245
0,Red,Polygon,Big,6,9,-0.6299488802
0,Red,Polygon,Average,,8,3.33219604
1,Green,Circle,Small,7,12,6.255642776
0,Red,Polygon,Big,6,12,7.499606693
0,Blue,Trapezoid,Small,4,4,1.651058982
0,Blue,Heart,Small,1,11,0.3991705028
0,Red,Polygon,Big,5,1,-0.1559973458
0,Green,Triangle,Average,7,9,2.833065638
1,Blue,Trapezoid,,4,8,3.103675633
0,Red,Triangle,Average,7,2,-1.096343703
0,Blue,Polygon,Big,,12,-2.914855375
0,Blue,Polygon,Average,1,8,-1.595522571
1,Green,Polygon,Small,6,3,3.869845488
0,,Triangle,Small,7,3,2.008070822
0,Red,Trapezoid,Small,1,2,-0.3275776004
0,Red,Triangle,,4,12,-2.490339276
0,Blue,Trapezoid,Average,7,5,-2.720384924
0,Red,Circle,Average,1,6,2.588672059
0,Blue,Triangle,Big,1,12,0.3002193753
0,Red,Triangle,Average,6,8,3.462831449
0,Red,Polygon,Small,5,3,-1.231339178
0,Red,Square,Average,6,6,-2.046597708
0,Green,Triangle,Small,3,3,-0.7262672817
0,Red,Circle,Big,5,11,8.387262497
0,Red,,Average,7,10,-1.477111909
0,Blue,Circle,Average,6,1,0.5273364656
0,Blue,Triangle,Average,5,3,3.980755703
0,Red,Trapezoid,Small,2,12,1.397251338
0,Red,Trapezoid,Small,4,8,2.28558237
0,Red,Triangle,Big,7,2,-0.6958579146
0,Red,Polygon,Average,3,3,-0.2035823061
0,Green,Polygon,Big,2,8,-0.1817949146
0,Red,Triangle,Small,7,6,-1.549359825
0,Red,Polygon,Average,2,12,1.423853166
1,Green,Circle,Small,2,12,0.8610366205
0,Red,Trapezoid,Big,7,3,3.937057565
0,Red,Circle,Big,5,11,0.9377157016
0,Blue,Square,Small,7,3,-4.355915876
0,Red,Polygon,Average,2,8,6.642706452
0,Green,Circle,Big,5,3,-1.526936405
0,Red,Triangle,Average,5,12,2.620963276
0,Blue,Polygon,Big,3,3,6.962112208
0,Blue,Trapezoid,Small,3,7,4.095429945
0,Red,Triangle,Big,3,12,0.4745373788
,Red,Trapezoid,Average,5,5,11.5441818
0,Blue,Circle,Small,3,11,2.559295497
0,Red,Circle,Small,3,7,1.105872033
0,Blue,Star,Big,1,12,4.413750836
0,Red,Triangle,Average,3,8,3.100826376
0,Blue,Triangle,Small,7,7,0.6233111745
0,Red,Polygon,Small,,6,5.696153087
0,Blue,Polygon,Average,2,6,3.205537522
0,,Trapezoid,Average,3,10,1.589254213
0,,Trapezoid,Small,5,3,3.594543081
0,Red,Square,Small,1,3,-3.191745839
0,Green,Triangle,Big,1,1,4.627901964
0,Red,,Average,6,11,2.47753623
0,Red,Triangle,Big,7,10,3.347128136
,Blue,Polygon,Small,3,2,2.309929879
0,Red,Polygon,Small,5,8,5.102642073
0,Blue,Trapezoid,Average,7,12,-0.5482323982
0,Blue,Trapezoid,Small,7,12,5.831888501
0,Red,Triangle,Small,2,6,3.874750011
0,Blue,Polygon,Small,5,7,1.568238153
0,Green,Polygon,Small,1,4,5.883033687
0,Red,Star,Average,5,5,2.371905843
1,Blue,Circle,Average,5,11,4.197895802
0,Blue,Trapezoid,Big,7,4,-1.032730603
0,Blue,Polygon,Average,3,7,0.5487205375
0,Red,Polygon,,4,3,-2.056350025
0,Blue,Square,Small,3,5,2.679158307
0,Red,Trapezoid,Small,3,2,-0.1224235839
0,Red,Triangle,Small,5,1,0.01422865869
1,Blue,Polygon,Small,7,2,2.055818603
0,Green,Triangle,Average,5,7,7.236517373
0,Red,Polygon,Big,1,5,-1.095043253
0,Red,Polygon,Small,7,12,-0.3639846617
0,Blue,Triangle,Big,3,5,0.1468582312
0,Blue,Triangle,Average,1,8,1.137674177
0,Green,Trapezoid,Average,1,3,3.0638874
0,Red,Circle,Small,7,1,2.305811193
0,Green,Circle,Small,2,12,9.358034518
0,Green,Trapezoid,Small,1,2,1.277789277
0,Red,Triangle,Big,5,7,4.044974774
1,Red,Trapezoid,Big,5,7,-2.876278594
0,Blue,Trapezoid,Small,1,3,-3.681761819
0,Red,Circle,Small,6,12,6.453911215
1,Red,Triangle,Small,6,5,0.7112342376
0,Blue,Circle,Small,2,6,5.030365942
0,Green,,Small,5,7,-0.3810159737
0,Red,Polygon,Big,6,12,2.70333187
0,Blue,Polygon,Average,3,7,6.071681503
0,Blue,Circle,Average,1,5,1.225443135
0,Green,Trapezoid,Small,3,6,6.505229524
0,Blue,Circle,Big,6,6,2.007056314
0,Red,Polygon,Small,5,9,2.044329552
0,,Polygon,Small,1,7,-1.041339291
1,Red,Triangle,Average,5,5,3.862590846
0,Blue,Trapezoid,Big,1,3,4.043047502
0,Red,Triangle,Average,4,8,5.135997076
0,Red,Star,Big,6,5,1.959394542
0,Red,Trapezoid,Small,5,7,2.693054013
0,Blue,Triangle,Small,4,6,2.180819702
0,Blue,Triangle,Small,6,6,2.809574189
0,Green,Star,Average,1,7,-1.500717213
0,Blue,Trapezoid,Big,6,8,-1.490265412
0,Red,Triangle,,7,4,-0.3372210894
0,Blue,Circle,Average,3,6,3.594690398
0,Red,Trapezoid,Big,1,2,1.276710475
0,Blue,Polygon,Big,3,8,5.221621959
0,Blue,Trapezoid,Small,6,7,1.324422363
0,,Polygon,Big,6,5,-2.458901952
1,Red,Circle,Big,6,4,2.647456665
0,Red,Triangle,Small,1,8,2.077053546
1,Blue,Trapezoid,Small,1,5,4.745072175
0,Red,Polygon,Average,6,2,-1.365599952
0,Green,Triangle,Small,2,8,4.807540485
0,Red,Trapezoid,Average,7,11,3.799707123
1,Red,Circle,Big,1,12,0.233537325
0,Red,Circle,Small,6,7,0.6139151653
0,Blue,Triangle,Small,2,6,-4.333213785
0,Red,,Big,7,11,0.1841801358
0,Red,Triangle,Small,5,3,1.662628565
0,Red,Polygon,Average,5,1,2.826640089
0,Red,Polygon,Big,6,9,0.6247195238
0,Blue,Circle,Big,7,6,2.011864362
0,Blue,Triangle,Small,7,12,0.8317977207
,Blue,Circle,Big,5,2,0.6597954838
1,Blue,Polygon,Small,5,8,3.957619101
0,Red,Star,Average,6,12,0.7693868512
0,Green,Circle,Average,6,8,-1.78295018
0,Blue,Polygon,Average,5,12,0.799993014
0,Blue,Triangle,Small,7,8,4.326214696
0,Red,,Small,3,5,6.70245935
0,Blue,Triangle,Small,3,7,0.2585572886
0,Red,Trapezoid,Average,3,8,-0.9785838582
0,Red,Triangle,Big,2,6,-3.984187762
0,Red,,Small,5,9,3.383772647
0,Green,Triangle,Big,,8,7.049455846
0,Blue,Trapezoid,Average,4,6,0.5040720358
0,Blue,Polygon,Big,2,6,1.08053481
0,Red,Triangle,Big,,12,-2.144038608
0,Red,Polygon,Big,7,2,8.256296347
0,Blue,Triangle,Big,7,3,5.941365669
0,Blue,Triangle,Big,3,,0.8440847828
0,Red,Polygon,Average,2,5,8.421438495
1,Red,Trapezoid,Small,6,11,2.917931752
0,Red,Triangle,Average,7,3,-0.1042933426
0,Red,Triangle,Big,5,7,2.169599765
0,Blue,Trapezoid,Average,7,8,4.035217149
0,Blue,Circle,Big,6,9,2.01827331
0,Blue,Circle,Small,1,5,-0.8967996016
1,Red,Polygon,Big,3,7,-3.065552937
0,Blue,Trapezoid,Big,6,5,-0.274111504
0,Red,Circle,Big,7,12,2.877549694
1,Blue,Trapezoid,Small,1,7,3.77610476
0,Blue,Polygon,Big,6,8,1.147107749
0,Blue,Star,Big,3,2,0.00472179389
0,Red,Polygon,Small,7,5,6.828774623
0,Red,Trapezoid,Big,3,7,-1.551700623
0,Blue,Polygon,Average,2,5,5.382810411
0,Red,Polygon,Average,5,6,3.330647555
0,Red,Circle,Small,5,1,4.007411321
1,Blue,Triangle,Small,6,7,6.733716056
0,Blue,Circle,Big,7,1,1.189802136
0,Red,Triangle,Big,3,6,0.07577491102
0,Red,Trapezoid,Small,6,8,-0.5206104415
0,Blue,Trapezoid,Average,1,5,0.7380247979
0,Red,Polygon,Small,6,5,1.618453223
0,Blue,Triangle,Average,5,12,3.177946365
0,Red,Triangle,Big,2,7,4.07998499
0,Green,Polygon,Big,5,1,1.771537879
0,Red,Triangle,Small,3,1,1.973608198
0,Red,Triangle,Small,7,12,-3.163940748
0,Blue,Triangle,Big,5,12,-0.2962952251
0,Red,Trapezoid,Big,3,1,4.570681328
0,Blue,Circle,Small,5,7,3.4536357
1,Blue,Triangle,Big,7,6,-3.13651133
1,Blue,Triangle,Small,3,12,3.719389604
0,Red,Circle,Small,5,9,-0.7436226924
0,Red,Circle,Big,5,8,2.643615792
0,Red,Triangle,Small,6,1,3.827131182
1,Red,Circle,Small,5,7,2.101104462
0,Red,Star,Average,5,3,-0.3790975841
0,Blue,Circle,Average,7,4,1.783892555
1,Red,Star,Small,5,8,9.751338094
0,Red,Polygon,Small,6,7,-0.2074669073
0,Red,Trapezoid,Small,2,8,3.192581671
0,Red,Trapezoid,Small,1,5,4.128092029
0,Blue,Circle,Big,7,6,1.880646928
0,Red,Polygon,Big,7,2,-1.542864736
0,Blue,Star,Small,6,4,1.783876646
0,Blue,Circle,Average,7,8,4.815046804
0,Red,Circle,Small,7,,-1.7367092
0,Blue,Trapezoid,Small,6,,-5.548629261
0,Blue,Trapezoid,Small,4,12,4.05744351
,Blue,Polygon,Average,3,11,4.938477003
0,Red,Triangle,Small,6,1,3.903358579
0,Red,Polygon,Average,3,3,-0.2902315816
0,Red,Trapezoid,Average,6,7,-0.8522058487
0,Red,Triangle,Big,6,8,1.859730992
0,Red,Polygon,Small,5,5,0.5488194768
0,Red,Star,Average,3,7,-1.729179156
0,Red,Trapezoid,Big,2,5,8.905749317
0,Red,Triangle,Small,5,6,4.545345455
0,Blue,Triangle,Average,6,6,3.846414335
0,,Polygon,Small,3,7,2.410121546
,Red,Circle,Small,3,8,0.1976231022
0,Red,Triangle,Average,6,6,5.577567986
0,Blue,Trapezoid,Big,1,8,6.738279428
0,Green,Polygon,Average,5,1,4.544973927
0,Blue,Triangle,Big,2,1,5.239553872
0,Red,Trapezoid,,1,3,-2.904958981
0,Blue,Triangle,Small,2,11,6.155649652
0,Red,Triangle,Big,4,3,0.4623415936
0,Green,Triangle,Small,,8,-0.3723141606
,Blue,Polygon,Small,5,1,1.894049883
0,Red,Triangle,Big,5,1,-0.2338505505
0,Red,Polygon,Small,,5,-4.101845172
0,Blue,Circle,Average,7,8,1.016510619
0,Green,Star,Small,1,7,4.60951687
0,Blue,Polygon,Average,5,5,2.839346509
0,Red,Triangle,Average,5,12,-2.822358971
0,Blue,Trapezoid,Small,1,5,0.8085981063
0,Red,Polygon,Small,7,1,-5.395196062
0,Red,Circle,Small,3,5,1.462356883
0,Red,Triangle,,,12,-0.5884723911
0,Red,Circle,Small,7,1,4.261441265
0,Red,Circle,Big,3,5,0.2759856606
0,Green,Triangle,Average,4,6,3.335778879
0,Red,Triangle,Average,3,5,3.433211006
0,Red,Square,Small,1,7,4.947694795
0,Red,Circle,Big,7,3,-0.2030134468
0,Red,Polygon,Small,1,4,-4.118956771
0,Blue,Triangle,Average,6,1,-5.041800828
0,Blue,Circle,Big,5,6,3.774594955
0,Green,Circle,Small,,5,0.4512977018
0,Blue,Star,Average,3,3,2.980551465
0,Red,Trapezoid,Big,1,5,-3.4316705
0,Blue,Polygon,Average,5,8,2.87622338
0,Blue,Polygon,Small,1,8,-2.633339377
,Green,Polygon,Average,2,1,4.512524532
0,Red,Circle,Small,2,5,-0.05730458389
0,Blue,Triangle,Average,3,3,-0.09595204029
0,Red,Triangle,Small,5,7,2.231280578
0,Blue,Polygon,Average,7,8,-1.473904666
1,Red,Triangle,Small,5,3,-2.627703193
0,Red,Triangle,,5,8,0.2773392772
0,Red,Triangle,Big,7,7,3.095074108
0,Green,Triangle,Big,1,12,1.888032766
0,Red,Polygon,Average,6,12,0.04822576593
0,Red,Trapezoid,Big,5,2,0.06409173033
0,Blue,Trapezoid,Big,2,7,3.114043105
0,Red,Trapezoid,Average,1,4,1.46338948
0,Red,Circle,Big,6,8,0.2539083692
1,Blue,Circle,Big,3,5,2.411989098
0,Red,Circle,,6,12,5.019032069
0,Red,Circle,Small,7,5,2.267908958
0,Red,Trapezoid,Average,6,2,3.212813307
0,Red,Triangle,Big,5,7,1.576951339
0,Red,Polygon,Small,5,12,-1.495426799
0,Blue,Circle,Average,4,4,3.240721335
1,Green,Trapezoid,Small,4,2,0.8226831244
1,Red,Circle,Small,5,6,1.989205653
0,Red,Trapezoid,Big,2,2,1.320151889
0,Green,Polygon,Big,6,5,1.187059978
0,Red,Circle,Average,2,3,-0.9899192286
0,Red,Triangle,Average,6,6,5.26592665
0,Blue,Triangle,Big,6,9,2.797312709
0,Red,Trapezoid,Small,3,12,-1.110420121
0,Blue,Triangle,Average,3,8,-1.30748364
0,Blue,Triangle,Big,5,3,1.051639933
0,Red,Triangle,Small,3,2,-1.957227979
0,Red,Circle,Small,3,7,3.023526813
0,Blue,Trapezoid,Average,5,5,5.066449553
0,Red,Trapezoid,Small,5,8,4.881398369
0,Red,Trapezoid,Big,3,5,3.890967527
0,Red,Triangle,Average,,8,8.48923557
0,Blue,Trapezoid,Big,1,6,-1.221980779
0,Red,Square,Average,2,8,1.68817937
0,Green,Circle,Average,2,12,-2.223784903
0,Green,Triangle,Small,7,3,1.814090475
0,Red,Polygon,Small,6,11,2.129483967
0,Green,Square,Small,3,1,5.148699455
0,Red,Circle,Small,3,7,0.9441597848
0,Red,Trapezoid,Average,3,5,4.599530841
0,Red,Square,Small,6,3,2.473977412
0,Blue,Trapezoid,Small,7,5,7.665255165
0,Red,Trapezoid,Big,,12,-1.04928702
0,Blue,,Average,3,9,1.690259285
0,Red,Trapezoid,Big,2,6,4.526839707
0,Blue,Trapezoid,Small,1,2,2.794595007
0,Red,Trapezoid,Small,2,2,2.806278309
0,Red,Polygon,Average,2,11,2.458048766
0,Red,Triangle,Big,6,8,-1.484809801
0,Blue,Circle,Average,3,9,2.534334364
0,Green,Circle,Average,5,12,3.418900078
,Blue,Polygon,Small,5,8,6.850072238
0,Red,Triangle,Big,5,7,6.644438665
,Green,Trapezoid,Small,6,1,-0.5265064334
0,Red,Square,Small,3,8,0.778334479
0,Red,Triangle,Big,2,1,3.049092586
0,Red,Triangle,Average,5,8,1.715034879
1,Blue,Square,Big,5,,5.107490111
0,Blue,Triangle,Small,6,7,-0.7646901274
0,Red,Polygon,Small,6,7,1.89427763
0,Blue,Polygon,Big,1,10,4.025258899
0,Red,Triangle,Small,1,5,9.018423492
0,Red,Trapezoid,Big,2,11,4.304574659
0,Blue,Triangle,Average,5,1,0.1948399216
0,Red,Circle,Average,3,5,2.327468078
0,Green,Square,Small,7,12,4.094494216
0,Blue,Trapezoid,Small,5,1,3.442832202
0,Red,,Small,7,,4.324910499
0,Red,Triangle,Big,6,4,3.890453351
0,Red,Polygon,Big,1,8,3.434390964
0,Blue,Circle,Small,5,8,0.6891922664
0,Red,Square,Big,6,7,-0.3380484606
0,Red,Polygon,Average,6,2,-1.026026373
0,Red,Polygon,Big,7,3,-2.684155404
1,Red,Triangle,Small,2,8,5.411400096
0,Blue,Trapezoid,Big,7,8,0.1380868706
0,Green,Triangle,Big,5,5,2.286438165
0,Red,Star,Small,6,3,-0.9957593056
0,Green,Trapezoid,Average,5,11,2.987000154
1,Red,,Average,5,1,4.189776473
0,Blue,Triangle,Big,5,12,2.206759546
1,Blue,Triangle,Average,3,3,3.979321879
1,Red,Trapezoid,,1,8,6.584056255
0,Blue,Circle,Big,7,5,1.99570279
0,Blue,,Big,4,6,3.049752657
0,Red,Circle,Small,6,3,-3.073976106
0,Red,Trapezoid,Average,6,8,-0.2925537059
0,Blue,Circle,Big,7,5,6.333507843
0,Blue,Polygon,Average,5,8,-1.195424063
0,Red,Trapezoid,Big,6,3,0.1779342209
0,Red,Trapezoid,Big,2,8,0.3339858118
0,Red,Star,Small,2,7,1.274335482
0,Blue,Star,Small,2,1,8.379395825
,Red,Polygon,Average,6,3,5.689377938
,Blue,Triangle,Small,,6,5.329819268
0,Blue,Triangle,Small,7,12,0.07350096055
0,Red,Circle,Big,6,,-1.696039497
0,Red,Circle,Small,5,8,-1.314481204
0,Blue,Circle,Average,7,2,0.7822427031
1,Green,Polygon,Average,3,6,2.411996283
0,Blue,Triangle,Big,5,1,3.590443096
1,Red,Polygon,Average,3,8,4.223403693
0,Blue,Star,Average,,9,-1.205449167
0,Red,Star,Small,7,2,-1.225327806
0,Red,Circle,Small,6,5,0.2827729658
0,Red,Triangle,Big,5,7,0.7042389586
0,Red,Circle,Average,6,12,3.074770631
0,Red,Triangle,Average,1,6,-0.2475336486
0,Red,Triangle,Average,3,8,-3.29177178
0,Blue,Trapezoid,Big,5,2,0.6397313695
0,Red,Trapezoid,Big,7,12,1.796131568
0,Red,Triangle,Big,7,3,4.890613642
0,Blue,Trapezoid,Average,6,12,2.498493213
0,Red,Trapezoid,Big,1,3,5.532685876
0,Red,Circle,Big,3,11,-0.6492059995
0,Red,Polygon,Big,2,9,2.030529055
0,Blue,Circle,Big,5,11,-1.519847919
0,Red,Circle,Big,7,5,1.022563292
0,Red,Trapezoid,Small,7,8,-1.742762501
0,Red,Triangle,Big,6,5,1.00711266
0,Red,Polygon,Big,4,1,3.691153647
0,Blue,Triangle,Big,5,7,0.7100160746
0,Blue,Star,Average,5,2,6.785175284
0,Blue,Polygon,Small,5,5,-1.477376201
0,Red,Triangle,Small,2,1,1.880386594
0,Blue,Polygon,Big,3,6,1.168152964
0,Green,Polygon,Average,6,5,2.317553291
0,Blue,,Average,6,1,0.9649787518
0,Red,Trapezoid,Average,2,7,0.9456163733
1,Red,Polygon,Small,,5,2.608580203
0,Red,Triangle,Big,,2,4.095422646
1,Red,Circle,Small,3,8,3.391017677
0,Blue,Polygon,Big,1,8,0.2547440324
,Blue,Triangle,Small,6,6,-2.095824517
0,Blue,Polygon,Big,3,7,-1.726432291
0,Red,Polygon,Small,7,11,1.700524805
0,Green,Polygon,Big,3,8,2.605139
0,Red,Circle,Small,5,1,3.238348632
0,Red,Trapezoid,Small,3,11,4.144285941
0,Red,Square,Average,6,6,-1.989437958
0,Green,Trapezoid,Small,7,8,7.19999511
0,Red,Trapezoid,Small,5,7,2.09268449
0,Blue,Trapezoid,Average,6,5,2.629584764
0,Blue,Polygon,Big,5,9,6.046028476
1,Green,Triangle,Average,4,5,3.967300587
0,Green,Triangle,Small,6,2,0.9843488298
0,Red,Polygon,Average,7,8,4.954822782
0,Blue,Trapezoid,,1,6,5.205812305
0,,Polygon,Big,5,5,5.179205546
0,Blue,Circle,Average,2,8,4.495242309
0,Red,Square,Small,5,,-2.476912212
0,Blue,Polygon,Big,6,6,3.165899642
,Red,Square,Big,1,5,1.25287936
0,Blue,Polygon,Big,7,5,-2.974999183
0,Blue,Polygon,Small,7,12,0.364949617
0,Green,Polygon,Average,2,6,-3.494040023
0,Red,Circle,Big,5,6,7.618105001
0,Red,Square,Big,2,5,3.891130093
0,Red,Trapezoid,Big,6,2,0.3405346693
0,Blue,Triangle,Average,2,9,1.157727103
1,Red,Polygon,Big,6,6,0.4530340358
,Blue,Trapezoid,Small,6,12,4.549481549
0,Red,Trapezoid,Big,2,2,0.6915364102
0,Red,Triangle,Big,5,3,0.9831038909
0,Red,Trapezoid,Average,,2,-0.1011033751
0,Red,Polygon,Big,6,5,10.31407451
0,Red,Circle,Small,6,5,5.292512346
0,Red,Polygon,Small,5,3,1.377641099
0,Red,Triangle,Big,3,7,5.070763025
0,Red,Triangle,Small,3,12,0.4491446561
0,Green,Polygon,Small,4,2,0.366966125
0,Red,Triangle,Average,6,7,4.213760808
0,Blue,,Small,1,12,0.1980605482
0,Blue,Trapezoid,Small,7,5,4.725779074
0,Blue,,Average,2,3,-0.2755259687
0,Red,Polygon,Average,7,5,0.4919232477
0,Blue,Triangle,Average,2,1,-0.3856621641
1,Blue,Triangle,Big,6,2,2.517311615
0,Blue,Triangle,Small,5,8,-5.099587406
0,Red,Circle,Small,6,11,-0.6534887488
0,Red,Square,Average,3,7,0.2601832573
0,Red,Square,Big,2,2,1.898985877
,Blue,Star,Average,7,11,3.171725458
0,Blue,Circle,Big,2,8,6.531028129
0,Red,Square,Big,2,5,1.608368566
0,Blue,Circle,,2,1,-0.6186035274
0,Red,Polygon,Small,1,7,-1.092476872
0,Red,Circle,Small,5,2,-5.235789877
0,Red,Trapezoid,Small,5,3,0.8530130374
0,Blue,Polygon,Big,3,8,0.2396504082
0,Red,Circle,Small,1,5,2.167806195
0,Red,Polygon,Average,6,9,6.334507869
0,Red,Circle,Small,5,8,0.5913370084
0,Green,Polygon,Big,3,8,3.397290883
0,Blue,Square,Small,1,12,-0.788941581
0,Red,Circle,Average,6,2,3.0509116
0,Red,Circle,Average,7,7,9.095331071
0,Red,Polygon,Small,5,1,-2.326504237
0,Red,Circle,Average,7,7,3.124178945
0,Green,Polygon,Average,5,5,4.053838452
0,Green,Square,Big,1,1,-1.887311202
0,Blue,Triangle,Big,5,3,4.620053255
0,Red,Circle,Average,3,12,5.631843619
0,Red,Square,Average,2,1,1.117765085
0,Red,Trapezoid,Big,4,12,1.454961582
